Updated at,Company,Crunchbase Url,Last Valuation (Billion $),Date Joined,Year Joined,City,Country,Industry,Investors,Company Website
"6/1/2023, 2:12:01 AM",Insider,https://www.cbinsights.com/company/insider,1.22,2/28/2022,2022,Istanbul,Turkey,Internet software & services,"[""Wamda Capital"",""Endeavor"",""Riverwood Capital""]",
"6/1/2023, 2:12:00 AM",SeatGeek,https://www.cbinsights.com/company/seatgeek,1.24,8/31/2022,2022,New York,United States,E-commerce & direct-to-consumer,"[""Accel"",""Founder Collective"",""Brainchild Holdings""]",
"6/1/2023, 2:11:59 AM",ClassDojo,https://www.cbinsights.com/company/classdojo,1.25,7/21/2022,2022,San Francisco,United States,Edtech,"[""General Catalyst"",""Unkork Capital"",""Tencent Holdings""]",
"6/1/2023, 2:11:59 AM",airSlate,https://www.cbinsights.com/company/airslate,1.25,6/16/2022,2022,Brookline,United States,Internet software & services,"[""G Squared"",""UiPath Ventures"",""General Catalyst""]",
"6/1/2023, 2:11:59 AM",Talos,https://www.cbinsights.com/company/talos,1.25,5/10/2022,2022,New York,United States,Fintech,"[""Castle Island Ventures"",""PayPal Ventures"",""Andreessen Horowitz""]",
"6/1/2023, 2:11:59 AM",CaptivateIQ,https://www.cbinsights.com/company/captivateiq,1.25,1/26/2022,2022,San Francisco,United States,Fintech,"[""Sequoia Capital"",""Y Combinator"",""Accel""]",
"6/1/2023, 2:11:59 AM",Route,https://www.cbinsights.com/company/route,1.25,1/21/2022,2022,Lehi,United States,"Supply chain, logistics, & delivery","[""Madrona Venture Group"",""Banner Ventures"",""FJ Labs""]",
"6/1/2023, 2:11:58 AM",Flipdish,https://www.cbinsights.com/company/flipdish,1.25,1/13/2022,2022,Dublin,Ireland,Internet software & services,"[""Tencent Holdings"",""Tiger Global Management"",""Global Founders Capital""]",
"6/1/2023, 2:11:57 AM",JMGO,https://www.cbinsights.com/company/jmgo,1.26,3/15/2022,2022,Shenzhen,China,Hardware,"[""IDG Capital"",""Yuanda Venture Investment"",""Primitive Forest Holdings Group""]",
"6/1/2023, 2:11:57 AM",Greater Bay Technology,https://www.cbinsights.com/company/greater-bay-technology,1.26,4/2/2022,2022,Guangzhou,China,Hardware,"[""Tencent Holdings"",""Utrust Venture Capital"",""GF Xinde Investment Management Co.""]",
"6/1/2023, 2:11:56 AM",Equashield,https://www.cbinsights.com/company/equashield,1.3,10/6/2022,2022,Port Washington,United States,Health,"[""Nordic Capital""]",
"6/1/2023, 2:11:56 AM",Optibus,https://www.cbinsights.com/company/optibus,1.3,5/16/2022,2022,Tel Aviv,Israel,"Supply chain, logistics, & delivery","[""Bessemer Venture Partners"",""Insight Partners"",""Pitango Venture Capital""]",
"6/1/2023, 2:11:55 AM",Biofourmis,https://www.cbinsights.com/company/biofourmis,1.3,4/26/2022,2022,Boston,United States,Health,"[""General Atlantic"",""CVS Health"",""MassMutual Ventures""]",
"6/1/2023, 2:11:55 AM",Clipboard Health,https://www.cbinsights.com/company/clipboard-health,1.3,2/1/2022,2022,San Francisco,United States,Internet software & services,"[""Caffeinated Capital"",""Initialized Capital"",""Y Combinator""]",
"6/1/2023, 2:11:55 AM",Island,https://www.cbinsights.com/company/islandree,1.3,3/23/2022,2022,Dallas,United States,Internet software & services,"[""Insight Partners"",""Sequoia Capital"",""Stripes Group""]",
"6/1/2023, 2:11:55 AM",LinkTree,https://www.cbinsights.com/company/linktree,1.3,3/16/2022,2022,Melbourne,Australia,Internet software & services,"[""AirTree Ventures"",""Insight Partners"",""Index Ventures""]",
"6/1/2023, 2:11:54 AM",Yubi,https://www.cbinsights.com/company/credavenue,1.3,3/7/2022,2022,Chennai,India,Fintech,"[""Insight Partners"",""B Capital Group"",""\tLightspeed Venture Partners""]",
"6/1/2023, 2:11:54 AM",Loadsmart,https://www.cbinsights.com/company/loadsmart,1.3,2/1/2022,2022,New York,United States,"Supply chain, logistics, & delivery","[""Chromo Invest"",""Maersk Growth"",""BlackRock""]",
"6/1/2023, 2:11:54 AM",CoinTracker,https://www.cbinsights.com/company/nino-finance,1.3,1/27/2022,2022,San Francisco,United States,Fintech,"[""Initialized Capital"",""General Catalyst"",""Kraken Ventures""]",
"6/1/2023, 2:11:54 AM",Domestika,https://www.cbinsights.com/company/domestika-llc,1.3,1/27/2022,2022,Berkeley,United States,Internet software & services,"[""Zeev Ventures"",""GSV Ventures""]",
"6/1/2023, 2:11:54 AM",iTrustCapital,https://www.cbinsights.com/company/itrustcapital,1.3,1/11/2022,2022,Long Beach,United States,Fintech,"[""Left Lane Capital"",""Walden Venture Capital""]",
"6/1/2023, 2:11:53 AM",TravelPerk,https://www.cbinsights.com/company/travelperk,1.3,1/12/2022,2022,Barcelona,Spain,Travel,"[""LocalGlobe"",""Kinnevik"",""Felix Capital""]",
"6/1/2023, 2:11:53 AM",Lukka,https://www.cbinsights.com/company/lukka,1.3,1/14/2022,2022,New York,United States,Fintech,"[""Liberty City Ventures"",""Soros Fund Management"",""Summer Capital""]",
"6/1/2023, 2:11:51 AM",Shiprocket,https://www.cbinsights.com/company/bigfoot-retail-solutions,1.3,8/16/2022,2022,New Delhi,India,"Supply chain, logistics, & delivery","[""Bertelsmann India Investments"",""March Capital Partners"",""Tribe Capital"",""Nirvana Venture Advisors""]",
"6/1/2023, 2:11:51 AM",MasterControl,https://www.cbinsights.com/company/mastercontrol,1.3,12/15/2022,2022,Salt Lake City,United States,Health,"[""InnoVentures Capital Partners""]",
"6/1/2023, 2:11:50 AM",Athletic Greens,https://www.cbinsights.com/company/athletic-greens,1.32,1/25/2022,2022,New York,United States,Health,"[""SC.Holdings"",""Not Boring Capital"",""Bolt Ventures""]",
"6/1/2023, 2:11:50 AM",RIDI,https://www.cbinsights.com/company/ridi-corporation,1.33,1/24/2022,2022,Seoul,South Korea,E-commerce & direct-to-consumer,"[""Atinum Investment"",""Company K Partners"",""GIC""]",
"6/1/2023, 2:11:50 AM",Jaguar Microsystems,https://www.cbinsights.com/company/jaguar-microsystems,1.34,6/23/2022,2022,Shenzhen,China,Hardware,"[""Tencent Holdings"",""Glory Ventures"",""Shenzhen Capital Group""]",
"6/1/2023, 2:11:49 AM",Epirus,https://www.cbinsights.com/company/epirus,1.35,2/14/2022,2022,Hawthorne,United States,Other,"[""8VC"",""Bedrock Capital"",""Broom Ventures""]",
"6/1/2023, 2:11:48 AM",Movable Ink,https://www.cbinsights.com/company/movable-ink,1.36,4/28/2022,2022,New York,United States,Internet software & services,"[""Contour Venture Partners"",""Intel Capital"",""Silver Lake""]",
"6/1/2023, 2:11:48 AM",Neon,https://www.cbinsights.com/company/neon,1.38,2/14/2022,2022,Sao Paulo,Brazil,Fintech,"[""Propel Venture Partners"",""Monashees+"",""BBVA""]",
"6/1/2023, 2:11:48 AM",Nimble Rx,https://www.cbinsights.com/company/nimble-pharmacy,1.4,6/14/2022,2022,Redwood City,United States,Health,"[""Sequoia Capital"",""Four Rivers Group"",""DAG Ventures""]",
"6/1/2023, 2:11:47 AM",Tripledot,https://www.cbinsights.com/company/tripledot-studios,1.4,2/14/2022,2022,London,United Kingdom,Mobile & telecommunications,"[""Lightspeed Venture Partners"",""Access Industries"",""Eldridge""]",
"6/1/2023, 2:11:47 AM",Salt Security,https://www.cbinsights.com/company/secful,1.4,2/10/2022,2022,Palo Alto,United States,Cybersecurity,"[""Y Combinator"",""S Capital"",""Tenaya Capital""]",
"6/1/2023, 2:11:46 AM",boAT,https://www.cbinsights.com/company/boat-lifestyle,1.4,10/28/2022,2022,Mumbai,India,Consumer & retail,"[""Qualcomm Ventures"",""Fireside Ventures""]",
"6/1/2023, 2:11:46 AM",OneCard,https://www.cbinsights.com/company/onescore-app,1.4,7/13/2022,2022,Pune,India,Fintech,"[""Sequoia Capital India"",""Hummingbird Ventures"",""Matrix Partners India""]",
"6/1/2023, 2:11:46 AM",Paddle,https://www.cbinsights.com/company/paddle,1.4,5/9/2022,2022,London,United Kingdom,Fintech,"[""Notion Capital"",""Kindred Capital"",""BGF Ventures""]",
"6/1/2023, 2:11:46 AM",Bucketplace,https://www.cbinsights.com/company/bucketplace,1.4,5/9/2022,2022,Seoul,South Korea,E-commerce & direct-to-consumer,"[""IMM Investment"",""Mirae Asset Capital"",""BOND""]",
"6/1/2023, 2:11:45 AM",Clarify Health,https://www.cbinsights.com/company/clarify-health-solutions,1.4,4/5/2022,2022,San Francisco,United States,Health,"[""KKR"",""Aspenwood Ventures"",""Spark Capital""]",
"6/1/2023, 2:11:43 AM",Firebolt,https://www.cbinsights.com/company/firebolt,1.4,1/26/2022,2022,Tel Aviv,Israel,Data management & analytics,"[""TLV Partners"",""Zeev Ventures"",""Bessemer Venture Partners""]",
"6/1/2023, 2:11:42 AM",SparkCognition,https://www.cbinsights.com/company/sparkcognition,1.4,1/25/2022,2022,Austin,United States,Artificial intelligence,"[""March Capital Partners"",""Temasek"",""Doha Venture Capital""]",
"6/1/2023, 2:11:42 AM",Deliverect,https://www.cbinsights.com/company/deliverect,1.4,1/24/2022,2022,Ghent,Belgium,Fintech,"[""Newion Partners"",""SmartFin Capital"",""OMERS Ventures""]",
"6/1/2023, 2:11:42 AM",Envoy,https://www.cbinsights.com/company/envoy,1.4,1/11/2022,2022,San Francisco,United States,Internet software & services,"[""Andreessen Horowitz"",""Initialized Capital"",""TriplePoint Capital""]",
"6/1/2023, 2:11:42 AM",Xpressbees,https://www.cbinsights.com/company/xpressbees,1.4,2/9/2022,2022,Pune,India,"Supply chain, logistics, & delivery","[""Norwest Venture Partners"",""Investcorp"",""Blackstone""]",
"6/1/2023, 2:11:41 AM",Amagi,https://www.cbinsights.com/company/amagi-media-labs,1.4,3/16/2022,2022,Bengaluru,India,Internet software & services,"[""Mayfield"",""Accel"",""Norwest Venture Partners""]",
"6/1/2023, 2:11:41 AM",Aleo,https://www.cbinsights.com/company/aleo-1,1.45,2/7/2022,2022,San Francisco,United States,Cybersecurity,"[""Slow Ventures"",""Andreessen Horowitz"",""SoftBank Group""]",
"6/1/2023, 2:11:39 AM",Arcadia,https://www.cbinsights.com/company/arcadia-power,1.48,5/10/2022,2022,DC,United States,Other,"[""BoxGroup"",""Energy Impact Partners"",""Camber Creek""]",
"6/1/2023, 2:11:39 AM",5ire,https://www.cbinsights.com/company/5ire,1.5,7/15/2022,2022,London,United Kingdom,Internet software & services,"[""Global Emerging Markets"",""Sram & Mram Group"",""Marshland Capital""]",
"6/1/2023, 2:11:38 AM",Dock,https://www.cbinsights.com/company/conductor-1,1.5,5/12/2022,2022,Sao Paulo,Brazil,Fintech,"[""Viking Global Investors"",""Riverwood Capital"",""Lightrock""]",
"6/1/2023, 2:11:38 AM",Mashgin,https://www.cbinsights.com/company/mashgin,1.5,5/9/2022,2022,Palo Alto,United States,Artificial intelligence,"[""New Enterprise Associates"",""Matrix Partmers"",""Susa Ventures""]",
"6/1/2023, 2:11:38 AM",Upside,https://www.cbinsights.com/company/getupside,1.5,4/26/2022,2022,DC,United States,Mobile & telecommunications,"[""Bessemer Venture Partners"",""Builders VC"",""General Catalyst""]",
"6/1/2023, 2:11:38 AM",Boba,https://www.cbinsights.com/company/boba,1.5,4/5/2022,2022,San Francisco,United States,Fintech,"[""DeFi Technologies"",""Hypersphere Ventures"",""M13""]",
"6/1/2023, 2:11:38 AM",Fabric,https://www.cbinsights.com/company/yotta-digital-ventures,1.5,2/24/2022,2022,Bellevue,United States,E-commerce & direct-to-consumer,"[""Redpoint Ventures"",""Norwest Venture Partners"",""Sierra Ventures""]",
"6/1/2023, 2:11:37 AM",Temporales,https://www.cbinsights.com/company/temporal-technologies,1.5,2/16/2022,2022,Bellevue,United States,Internet software & services,"[""Amplify Partners"",""Addition"",""Madrona Venture Group""]",
"6/1/2023, 2:11:37 AM",ElasticRun,https://www.cbinsights.com/company/elasticrun,1.5,2/7/2022,2022,Pune,India,"Supply chain, logistics, & delivery","[""Kalaari Capital"",""Norwest Venture Partners"",""Prosus Ventures""]",
"6/1/2023, 2:11:37 AM",Athelas,https://www.cbinsights.com/company/athelas,1.5,1/31/2022,2022,Mountain View,United States,Health,"[""Sequoia Capital"",""General Catalyst"",""\tHuman Capital""]",
"6/1/2023, 2:11:37 AM",Veriff,https://www.cbinsights.com/company/veriff,1.5,1/26/2022,2022,Tallinn,Estonia,Artificial intelligence,"[""Accel"",""Institutional Venture Partners"",""Tiger Global Management""]",
"6/1/2023, 2:11:37 AM",Spendesk,https://www.cbinsights.com/company/spendesk,1.5,1/18/2022,2022,Paris,France,Fintech,"[""Index Ventures"",""Eight Roads Ventures"",""General Atlantic""]",
"6/1/2023, 2:11:36 AM",Oddity,https://www.cbinsights.com/company/il-makiage,1.5,1/10/2022,2022,New York,United States,E-commerce & direct-to-consumer,"[""L Catterton"",""Franklin Templeton"",""First Light Capital Group""]",
"6/1/2023, 2:11:36 AM",StoreDot,https://www.cbinsights.com/company/storedot,1.5,1/4/2022,2022,Herzliya,Israel,Other,"[""Samsung Ventures"",""SingulariTeam"",""BP Ventures""]",
"6/1/2023, 2:11:29 AM",Orna Therapeutics,https://www.cbinsights.com/company/orna-therapeutics,1.5,8/16/2022,2022,Cambridge,United States,Health,"[""MPM Capital"",""Astellas Venture Management"",""F2 Ventures""]",
"6/1/2023, 2:11:29 AM",Jasper,https://www.cbinsights.com/company/jasper,1.5,10/17/2022,2022,Austin,United States,Artificial intelligence,"[""Foundation Capital"",""Institutional Venture Partners"",""Founders Capital""]",
"6/1/2023, 2:11:29 AM",Kushki,https://www.cbinsights.com/company/kushki1,1.5,6/7/2022,2022,Quito,Ecuador,Fintech,"[""Clocktower Technology Ventures"",""DILA Capital"",""Kaszek Ventures""]",
"6/1/2023, 2:11:29 AM",Bilt Rewards,https://www.cbinsights.com/company/bilt-1,1.5,10/25/2022,2022,New York,United States,Fintech,"[""Camber Creek"",""Kairos HQ"",""Fifth Wall Ventures""]",
"6/1/2023, 2:11:28 AM",First Mode,https://www.cbinsights.com/company/first-mode,1.5,12/7/2022,2022,Seattle,United States,Other,"[""Anglo American""]",
"6/1/2023, 2:11:26 AM",Fresh Life Style Supply Chain Management,https://www.cbinsights.com/company/xianshenghuo,1.57,3/11/2022,2022,Chengdu,China,"Supply chain, logistics, & delivery","[""Guiyang Venture Capital"",""Longfor Capital"",""CAOGENZHIBEN GROUP""]",
"6/1/2023, 2:11:26 AM",Icon,https://www.cbinsights.com/company/icon-3d,1.57,2/18/2022,2022,Austin,United States,Hardware,"[""Moderne Ventures"",""Oakhouse Partners"",""Bjarke Ingels Group""]",
"6/1/2023, 2:11:25 AM",Pave,https://www.cbinsights.com/company/pave,1.6,6/28/2022,2022,San Francisco,United States,Internet software & services,"[""Y Combinator"",""\tAndreessen Horowitz"",""Bessemer Venture Partners""]",
"6/1/2023, 2:11:25 AM",Magic Eden,https://www.cbinsights.com/company/magic-eden,1.6,6/21/2022,2022,San Francisco,United States,Fintech,"[""Sequoia Capital"",""Lightspeed Venture Partners"",""Paradigm""]",
"6/1/2023, 2:11:25 AM",Vanta,https://www.cbinsights.com/company/vanta,1.6,6/7/2022,2022,San Francisco,United States,Cybersecurity,"[""Craft Ventures"",""Sequoia Capital"",""Verissimo Ventures""]",
"6/1/2023, 2:11:24 AM",Nord Security,https://www.cbinsights.com/company/nord-security,1.6,4/7/2022,2022,Vilnius,Lithuania,Cybersecurity,"[""General Catalyst"",""BaltCap"",""Novator Partners""]",
"6/1/2023, 2:11:24 AM",Capitolis,https://www.cbinsights.com/company/capitolis,1.6,3/22/2022,2022,New York,United States,Fintech,"[""Sequoia Capital"",""Index Ventures"",""S Capital""]",
"6/1/2023, 2:11:24 AM",Wayflyer,https://www.cbinsights.com/company/wayflyer,1.6,2/1/2022,2022,Dublin,Ireland,Fintech,"[""QED Investors"",""DST Global"",""Left Lane Capital""]",
"6/1/2023, 2:11:22 AM",Cresta,https://www.cbinsights.com/company/cresta,1.6,3/17/2022,2022,San Francisco,United States,Artificial Intelligence,"[""Andreessen Horowitz"",""Greylock Partners"",""Sequoia Capital""]",
"6/1/2023, 2:11:22 AM",Monte Carlo,https://www.cbinsights.com/company/monte-carlo,1.6,5/24/2022,2022,San Francisco,United States,Artificial intelligence,"[""GGV Capital"",""Accel"",""Redpoint Ventures""]",
"6/1/2023, 2:11:20 AM",DealShare,https://www.cbinsights.com/company/dealshare,1.7,1/27/2022,2022,Bengaluru,India,E-commerce & direct-to-consumer,"[""Alpha Wave Global"",""Matrix Partners India"",""Tiger Global Management""]",
"6/1/2023, 2:11:20 AM",Transcarent,https://www.cbinsights.com/company/transcarent,1.62,1/11/2022,2022,San Francisco,United States,Health,"[""Alta Partners"",""General Catalyst"",""Jove Equity Partners""]",
"6/1/2023, 2:11:20 AM",Incredible Health,https://www.cbinsights.com/company/incredible-health,1.65,8/17/2022,2022,San Francisco,United States,Health,"[""Obvious Ventures"",""Andreessen Horowitz"",""NFX""]",
"6/1/2023, 2:11:19 AM",Optimism,https://www.cbinsights.com/company/optimism-1,1.65,3/17/2022,2022,San Francisco,United States,Internet software & services,"[""Paradigm"",""Huobi Ventures"",""Andreessen Horowitz""]",
"6/1/2023, 2:11:19 AM",Spotter,https://www.cbinsights.com/company/spotter,1.7,2/16/2022,2022,Los Angeles,United States,Fintech,"[""SoftBank Group"",""Access Industries"",""Crossbeam Venture Partners""]",
"6/1/2023, 2:11:19 AM",Productboard,https://www.cbinsights.com/company/productboard,1.73,2/2/2022,2022,San Francisco,United States,Internet software & services,"[""Index Ventures"",""Kleiner Perkins Caufield & Byers"",""Bessemer Venture Partners""]",
"6/1/2023, 2:11:17 AM",Kredivo Holdings,https://www.cbinsights.com/company/finaccel,1.66,8/15/2022,2022,,Singapore,Fintech,"[""Jungle Ventures"",""Square Peg Capital"",""OpenSpace Ventures""]",
"6/1/2023, 2:11:17 AM",Uniswap,https://www.cbinsights.com/company/uniswap,1.66,10/13/2022,2022,New York,United States,Fintech,"[""A16z Crypto"",""Variant Fund"",""Paradigm""]",
"6/1/2023, 2:11:16 AM",Tessera Therapeutics,https://www.cbinsights.com/company/tessera-therapeutics,1.69,4/19/2022,2022,Cambridge,United States,Health,"[""Altitude Life Science Ventures"",""SoftBank Group"",""Alaska Permanent Fund""]",
"6/1/2023, 2:11:16 AM",Redesign Health,https://www.cbinsights.com/company/redesign-health,1.7,9/13/2022,2022,New York,United States,Health,"[""General Catalyst"",""Samsung NEXT"",""CVS Health Partners""]",
"6/1/2023, 2:11:16 AM",Front,https://www.cbinsights.com/company/front,1.7,6/28/2022,2022,San Francisco,United States,Internet software & services,"[""Sequoia Capital"",""Uncork Capital"",""Salesforce Ventures""]",
"6/1/2023, 2:11:16 AM",Multiverse,https://www.cbinsights.com/company/whitehat,1.7,6/8/2022,2022,London,United Kingdom,Edtech,"[""Lightspeed Venture Partners"",""Google Ventures"",""General Catalyst""]",
"6/1/2023, 2:11:16 AM",Pax8,https://www.cbinsights.com/company/pax8,1.7,4/11/2022,2022,Greenwood Village,United States,Internet software & services,"[""Liberty Global Ventures"",""Sageview Capital"",""Blue Cloud Ventures""]",
"6/1/2023, 2:11:14 AM",Crusoe,https://www.cbinsights.com/company/crusoe-energy-systems,1.75,4/21/2022,2022,Denver,United States,Internet software & services,"[""Bain Capital Ventures"",""Founders Fund"",""Winklevoss Capital""]",
"6/1/2023, 2:11:14 AM",AlphaSense,https://www.cbinsights.com/company/alphasense-1,1.8,6/15/2022,2022,New York,United States,Artificial intelligence,"[""Viking Global Investors"",""GS Growth"",""BlackRock""]",
"6/1/2023, 2:11:12 AM",MEGAZONE,https://www.cbinsights.com/company/megazone-1,1.83,8/16/2022,2022,Seoul,South Korea,Internet software & services,"[""Salesforce Ventures"",""ATP Investment"",""kt investment""]",
"6/1/2023, 2:11:11 AM",Volocopter,https://www.cbinsights.com/company/volocopter,1.87,3/4/2022,2022,Bruchsal,Germany,Auto & transportation,"[""btov Partners"",""Geely"",""Intel Capital""]",
